Case ID,Complete Timestamp,Complete Timestamp,Activity,Resource,Variant index,seriousness,customer,product,responsible_section,seriousness_2,service_level,service_type,support_section,workgroup
Case 912,2011/1/27 16:50:25,2011/1/27 16:50:25,Closed,Value 5,4,Value 1,Value 22,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 913,2010/11/11 13:50:41,2010/11/11 13:50:41,Assign seriousness,Value 9,1,Value 1,Value 88,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 913,2010/11/11 13:56:18,2010/11/11 13:56:18,Take in charge ticket,Value 9,1,Value 1,Value 88,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 913,2010/11/12 15:39:09,2010/11/12 15:39:09,Resolve ticket,Value 9,1,Value 1,Value 88,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 913,2010/12/25 14:00:23,2010/12/25 14:00:23,Closed,Value 5,1,Value 1,Value 88,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 914,2012/1/24 13:40:05,2012/1/24 13:40:05,Assign seriousness,Value 1,1,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 4
Case 914,2012/1/24 13:51:17,2012/1/24 13:51:17,Take in charge ticket,Value 17,1,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 4
Case 914,2012/1/24 13:51:39,2012/1/24 13:51:39,Resolve ticket,Value 17,1,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 4
Case 914,2012/3/8 13:50:38,2012/3/8 13:50:38,Closed,Value 5,1,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 4
Case 915,2011/1/4 10:00:58,2011/1/4 10:00:58,Assign seriousness,Value 8,1,Value 1,Value 8,Value 1,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 915,2011/1/10 10:36:33,2011/1/10 10:36:33,Take in charge ticket,Value 6,1,Value 1,Value 8,Value 1,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 915,2011/1/11 8:45:19,2011/1/11 8:45:19,Resolve ticket,Value 6,1,Value 1,Value 8,Value 1,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 915,2011/2/17 10:10:42,2011/2/17 10:10:42,Closed,Value 5,1,Value 1,Value 8,Value 1,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 916,2011/7/5 9:07:25,2011/7/5 9:07:25,Assign seriousness,Value 7,33,Value 1,Value 125,Value 12,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
Case 916,2011/7/5 9:07:41,2011/7/5 9:07:41,Take in charge ticket,Value 7,33,Value 1,Value 125,Value 12,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
Case 916,2011/7/5 9:07:49,2011/7/5 9:07:49,Resolve ticket,Value 7,33,Value 1,Value 125,Value 12,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
Case 916,2011/8/7 9:10:45,2011/8/7 9:10:45,Closed,Value 5,33,Value 1,Value 125,Value 12,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
Case 916,2011/8/7 9:10:45,2011/8/7 9:10:45,Closed,Value 5,33,Value 1,Value 125,Value 12,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
Case 917,2010/9/7 10:15:00,2010/9/7 10:15:00,Assign seriousness,Value 2,1,Value 1,Value 27,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 917,2010/9/17 10:44:37,2010/9/17 10:44:37,Take in charge ticket,Value 9,1,Value 1,Value 27,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 917,2010/9/17 10:57:30,2010/9/17 10:57:30,Resolve ticket,Value 9,1,Value 1,Value 27,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 917,2010/11/5 11:20:52,2010/11/5 11:20:52,Closed,Value 5,1,Value 1,Value 27,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 918,2010/5/28 9:49:53,2010/5/28 9:49:53,Assign seriousness,Value 2,1,Value 1,Value 16,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 918,2010/6/1 9:30:41,2010/6/1 9:30:41,Take in charge ticket,Value 2,1,Value 1,Value 16,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 918,2010/6/7 13:55:50,2010/6/7 13:55:50,Resolve ticket,Value 2,1,Value 1,Value 16,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 918,2010/6/29 9:50:22,2010/6/29 9:50:22,Closed,Value 5,1,Value 1,Value 16,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 919,2010/8/17 14:06:32,2010/8/17 14:06:32,Assign seriousness,Value 6,3,Value 1,Value 13,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 919,2010/8/17 14:10:13,2010/8/17 14:10:13,Take in charge ticket,Value 6,3,Value 1,Value 13,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 919,2010/9/6 8:30:24,2010/9/6 8:30:24,Wait,Value 7,3,Value 1,Value 13,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 919,2010/9/15 8:56:50,2010/9/15 8:56:50,Take in charge ticket,Value 7,3,Value 1,Value 13,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 919,2010/9/15 8:57:03,2010/9/15 8:57:03,Resolve ticket,Value 7,3,Value 1,Value 13,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 919,2010/9/30 8:57:19,2010/9/30 8:57:19,Closed,Value 5,3,Value 1,Value 13,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 920,2010/4/20 14:40:01,2010/4/20 14:40:01,Assign seriousness,Value 2,1,Value 1,Value 249,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 920,2010/4/30 15:53:17,2010/4/30 15:53:17,Take in charge ticket,Value 2,1,Value 1,Value 249,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 920,2010/5/4 15:25:52,2010/5/4 15:25:52,Resolve ticket,Value 2,1,Value 1,Value 249,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 920,2010/5/21 14:50:26,2010/5/21 14:50:26,Closed,Value 5,1,Value 1,Value 249,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 921,2010/4/9 7:55:35,2010/4/9 7:55:35,Assign seriousness,Value 2,1,Value 1,Value 27,Value 3,Value 4,Value 1,Value 2,Value 1,Value 3,Value 1
Case 921,2010/4/12 15:40:09,2010/4/12 15:40:09,Take in charge ticket,Value 2,1,Value 1,Value 27,Value 3,Value 4,Value 1,Value 2,Value 1,Value 3,Value 1
Case 921,2010/5/10 10:53:25,2010/5/10 10:53:25,Resolve ticket,Value 2,1,Value 1,Value 27,Value 3,Value 4,Value 1,Value 2,Value 1,Value 3,Value 1
Case 921,2010/5/25 10:53:40,2010/5/25 10:53:40,Closed,Value 5,1,Value 1,Value 27,Value 3,Value 4,Value 1,Value 2,Value 1,Value 3,Value 1
Case 922,2011/2/24 8:42:08,2011/2/24 8:42:08,Assign seriousness,Value 13,16,Value 1,Value 16,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 922,2011/2/24 14:49:17,2011/2/24 14:49:17,Take in charge ticket,Value 8,16,Value 1,Value 16,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 922,2011/3/9 15:29:36,2011/3/9 15:29:36,Wait,Value 2,16,Value 1,Value 16,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 922,2011/3/15 11:44:33,2011/3/15 11:44:33,Wait,Value 2,16,Value 1,Value 16,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 922,2011/3/25 14:54:37,2011/3/25 14:54:37,Take in charge ticket,Value 13,16,Value 1,Value 16,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 922,2011/3/25 14:54:47,2011/3/25 14:54:47,Resolve ticket,Value 13,16,Value 1,Value 16,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 922,2011/4/9 13:55:05,2011/4/9 13:55:05,Closed,Value 5,16,Value 1,Value 16,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 923,2011/12/2 11:12:53,2011/12/2 11:12:53,Assign seriousness,Value 4,8,Value 1,Value 51,Value 8,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
Case 923,2011/12/2 14:23:34,2011/12/2 14:23:34,Resolve ticket,Value 9,8,Value 1,Value 51,Value 8,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
Case 923,2011/12/2 14:23:34,2011/12/2 14:23:34,Resolve ticket,Value 9,8,Value 1,Value 51,Value 8,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
Case 923,2012/1/6 11:20:44,2012/1/6 11:20:44,Closed,Value 5,8,Value 1,Value 51,Value 8,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
Case 924,2010/7/21 13:02:01,2010/7/21 13:02:01,Assign seriousness,Value 2,3,Value 1,Value 97,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 924,2010/7/22 13:43:43,2010/7/22 13:43:43,Take in charge ticket,Value 2,3,Value 1,Value 97,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 924,2010/7/22 13:44:15,2010/7/22 13:44:15,Wait,Value 2,3,Value 1,Value 97,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 924,2010/7/26 9:07:02,2010/7/26 9:07:02,Take in charge ticket,Value 2,3,Value 1,Value 97,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 924,2010/7/26 9:32:30,2010/7/26 9:32:30,Resolve ticket,Value 2,3,Value 1,Value 97,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 924,2010/8/21 13:10:29,2010/8/21 13:10:29,Closed,Value 5,3,Value 1,Value 97,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 925,2010/9/16 16:32:39,2010/9/16 16:32:39,Assign seriousness,Value 14,1,Value 1,Value 16,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 925,2010/9/16 16:32:56,2010/9/16 16:32:56,Take in charge ticket,Value 14,1,Value 1,Value 16,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 925,2010/9/21 8:37:41,2010/9/21 8:37:41,Resolve ticket,Value 14,1,Value 1,Value 16,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 925,2010/10/30 16:00:37,2010/10/30 16:00:37,Closed,Value 5,1,Value 1,Value 16,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 926,2010/9/3 8:51:50,2010/9/3 8:51:50,Assign seriousness,Value 7,1,Value 1,Value 143,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 926,2010/9/3 9:02:39,2010/9/3 9:02:39,Take in charge ticket,Value 2,1,Value 1,Value 143,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 926,2010/9/3 10:55:39,2010/9/3 10:55:39,Resolve ticket,Value 2,1,Value 1,Value 143,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 926,2010/10/13 9:00:30,2010/10/13 9:00:30,Closed,Value 5,1,Value 1,Value 143,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 927,2011/10/10 7:25:12,2011/10/10 7:25:12,Assign seriousness,Value 1,1,Value 1,Value 127,Value 3,Value 1,Value 4,Value 3,Value 1,Value 1,Value 1
Case 927,2011/10/10 7:32:43,2011/10/10 7:32:43,Take in charge ticket,Value 2,1,Value 1,Value 127,Value 3,Value 1,Value 4,Value 3,Value 1,Value 1,Value 1
Case 927,2011/10/10 7:52:25,2011/10/10 7:52:25,Resolve ticket,Value 2,1,Value 1,Value 127,Value 3,Value 1,Value 4,Value 3,Value 1,Value 1,Value 1
Case 927,2011/11/11 8:30:50,2011/11/11 8:30:50,Closed,Value 5,1,Value 1,Value 127,Value 3,Value 1,Value 4,Value 3,Value 1,Value 1,Value 1
Case 928,2011/2/14 14:15:17,2011/2/14 14:15:17,Assign seriousness,Value 8,1,Value 1,Value 5,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 928,2011/2/15 8:26:51,2011/2/15 8:26:51,Take in charge ticket,Value 9,1,Value 1,Value 5,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 928,2011/3/7 16:52:38,2011/3/7 16:52:38,Resolve ticket,Value 2,1,Value 1,Value 5,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 928,2011/4/6 15:52:56,2011/4/6 15:52:56,Closed,Value 5,1,Value 1,Value 5,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 929,2011/1/18 10:51:20,2011/1/18 10:51:20,Assign seriousness,Value 2,13,Value 1,Value 250,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 929,2011/1/21 11:48:06,2011/1/21 11:48:06,Assign seriousness,Value 2,13,Value 1,Value 250,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 929,2011/1/21 11:48:50,2011/1/21 11:48:50,Take in charge ticket,Value 2,13,Value 1,Value 250,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 929,2011/1/25 9:52:16,2011/1/25 9:52:16,Wait,Value 9,13,Value 1,Value 250,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 929,2011/1/25 11:03:37,2011/1/25 11:03:37,Take in charge ticket,Value 9,13,Value 1,Value 250,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 929,2011/1/25 11:03:46,2011/1/25 11:03:46,Resolve ticket,Value 9,13,Value 1,Value 250,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 929,2011/2/18 13:10:23,2011/2/18 13:10:23,Closed,Value 5,13,Value 1,Value 250,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 930,2013/1/18 8:06:23,2013/1/18 8:06:23,Assign seriousness,Value 1,1,Value 1,Value 68,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 930,2013/2/4 7:55:28,2013/2/4 7:55:28,Take in charge ticket,Value 1,1,Value 1,Value 68,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 930,2013/2/4 14:39:39,2013/2/4 14:39:39,Resolve ticket,Value 1,1,Value 1,Value 68,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 930,2013/2/19 14:39:56,2013/2/19 14:39:56,Closed,Value 3,1,Value 1,Value 68,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 931,2012/2/28 11:33:55,2012/2/28 11:33:55,Assign seriousness,Value 1,1,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 931,2012/2/28 17:09:58,2012/2/28 17:09:58,Take in charge ticket,Value 12,1,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 931,2012/2/28 17:12:09,2012/2/28 17:12:09,Resolve ticket,Value 12,1,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 931,2012/4/27 10:40:41,2012/4/27 10:40:41,Closed,Value 5,1,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 932,2012/2/16 11:01:24,2012/2/16 11:01:24,Assign seriousness,Value 2,5,Value 1,Value 33,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 932,2012/2/16 11:02:10,2012/2/16 11:02:10,Resolve ticket,Value 2,5,Value 1,Value 33,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 932,2012/3/31 10:11:41,2012/3/31 10:11:41,Closed,Value 5,5,Value 1,Value 33,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 933,2011/1/12 14:31:23,2011/1/12 14:31:23,Assign seriousness,Value 8,4,Value 1,Value 200,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 933,2011/1/28 17:42:22,2011/1/28 17:42:22,Assign seriousness,Value 2,4,Value 1,Value 200,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 933,2011/1/28 17:42:28,2011/1/28 17:42:28,Take in charge ticket,Value 2,4,Value 1,Value 200,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 933,2011/1/31 8:41:02,2011/1/31 8:41:02,Resolve ticket,Value 7,4,Value 1,Value 200,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 933,2011/2/15 8:41:22,2011/2/15 8:41:22,Closed,Value 5,4,Value 1,Value 200,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 934,2012/6/12 14:00:09,2012/6/12 14:00:09,Assign seriousness,Value 1,6,Value 1,Value 120,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 934,2012/6/12 14:00:30,2012/6/12 14:00:30,Take in charge ticket,Value 1,6,Value 1,Value 120,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 934,2012/6/14 10:59:12,2012/6/14 10:59:12,Resolve ticket,Value 9,6,Value 1,Value 120,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 934,2012/6/14 10:59:12,2012/6/14 10:59:12,Resolve ticket,Value 9,6,Value 1,Value 120,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 934,2012/7/26 14:10:44,2012/7/26 14:10:44,Closed,Value 5,6,Value 1,Value 120,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 935,2010/4/22 14:44:36,2010/4/22 14:44:36,Assign seriousness,Value 2,1,Value 1,Value 210,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 935,2010/5/21 7:27:03,2010/5/21 7:27:03,Take in charge ticket,Value 2,1,Value 1,Value 210,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 935,2010/5/25 16:25:45,2010/5/25 16:25:45,Resolve ticket,Value 2,1,Value 1,Value 210,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 935,2010/6/9 16:25:56,2010/6/9 16:25:56,Closed,Value 5,1,Value 1,Value 210,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 936,2011/5/16 12:24:53,2011/5/16 12:24:53,Assign seriousness,Value 8,3,Value 1,Value 204,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 936,2011/5/16 12:25:23,2011/5/16 12:25:23,Take in charge ticket,Value 8,3,Value 1,Value 204,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 936,2011/5/16 14:13:05,2011/5/16 14:13:05,Wait,Value 13,3,Value 1,Value 204,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 936,2011/5/17 12:35:23,2011/5/17 12:35:23,Take in charge ticket,Value 13,3,Value 1,Value 204,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 936,2011/5/17 12:35:32,2011/5/17 12:35:32,Resolve ticket,Value 13,3,Value 1,Value 204,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 936,2011/7/2 9:50:53,2011/7/2 9:50:53,Closed,Value 5,3,Value 1,Value 204,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 937,2012/6/27 7:44:09,2012/6/27 7:44:09,Assign seriousness,Value 1,10,Value 1,Value 251,Value 5,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 937,2012/6/27 7:44:39,2012/6/27 7:44:39,Take in charge ticket,Value 1,10,Value 1,Value 251,Value 5,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 937,2012/7/10 10:43:02,2012/7/10 10:43:02,Require upgrade,Value 2,10,Value 1,Value 251,Value 5,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 937,2012/7/12 9:30:44,2012/7/12 9:30:44,Resolve ticket,Value 2,10,Value 1,Value 251,Value 5,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 937,2012/8/11 9:30:59,2012/8/11 9:30:59,Closed,Value 5,10,Value 1,Value 251,Value 5,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 938,2012/7/26 7:12:09,2012/7/26 7:12:09,Assign seriousness,Value 1,2,Value 1,Value 7,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 938,2012/7/26 7:18:26,2012/7/26 7:18:26,Take in charge ticket,Value 6,2,Value 1,Value 7,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 938,2012/7/27 7:10:11,2012/7/27 7:10:11,Wait,Value 6,2,Value 1,Value 7,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 938,2012/8/7 8:58:49,2012/8/7 8:58:49,Resolve ticket,Value 12,2,Value 1,Value 7,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 938,2012/9/6 8:59:03,2012/9/6 8:59:03,Closed,Value 5,2,Value 1,Value 7,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 939,2013/1/18 9:40:01,2013/1/18 9:40:01,Assign seriousness,Value 1,14,Value 1,Value 22,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 939,2013/1/18 9:42:57,2013/1/18 9:42:57,Take in charge ticket,Value 1,14,Value 1,Value 22,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 939,2013/1/28 10:58:24,2013/1/28 10:58:24,Wait,Value 13,14,Value 1,Value 22,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 939,2013/1/28 10:58:25,2013/1/28 10:58:25,Wait,Value 13,14,Value 1,Value 22,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 939,2013/2/11 9:12:36,2013/2/11 9:12:36,Resolve ticket,Value 1,14,Value 1,Value 22,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 939,2013/2/26 9:12:57,2013/2/26 9:12:57,Closed,Value 3,14,Value 1,Value 22,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 940,2010/3/3 11:38:08,2010/3/3 11:38:08,Assign seriousness,Value 15,1,Value 1,Value 88,Value 3,Value 4,Value 2,Value 2,Value 1,Value 3,Value 1
Case 940,2010/3/3 11:41:15,2010/3/3 11:41:15,Take in charge ticket,Value 15,1,Value 1,Value 88,Value 3,Value 4,Value 2,Value 2,Value 1,Value 3,Value 1
Case 940,2010/3/3 11:49:35,2010/3/3 11:49:35,Resolve ticket,Value 15,1,Value 1,Value 88,Value 3,Value 4,Value 2,Value 2,Value 1,Value 3,Value 1
Case 940,2010/5/2 10:50:25,2010/5/2 10:50:25,Closed,Value 5,1,Value 1,Value 88,Value 3,Value 4,Value 2,Value 2,Value 1,Value 3,Value 1
Case 941,2011/7/20 16:05:12,2011/7/20 16:05:12,Assign seriousness,Value 9,2,Value 1,Value 22,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 941,2011/7/25 13:11:06,2011/7/25 13:11:06,Take in charge ticket,Value 9,2,Value 1,Value 22,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 941,2011/7/25 13:14:05,2011/7/25 13:14:05,Wait,Value 9,2,Value 1,Value 22,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 941,2011/8/19 14:18:03,2011/8/19 14:18:03,Resolve ticket,Value 9,2,Value 1,Value 22,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 941,2011/9/3 14:18:22,2011/9/3 14:18:22,Closed,Value 5,2,Value 1,Value 22,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 942,2011/4/20 12:44:50,2011/4/20 12:44:50,Assign seriousness,Value 8,1,Value 1,Value 190,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
Case 942,2011/4/20 12:55:31,2011/4/20 12:55:31,Take in charge ticket,Value 8,1,Value 1,Value 190,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
Case 942,2011/4/20 14:28:14,2011/4/20 14:28:14,Resolve ticket,Value 6,1,Value 1,Value 190,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
Case 942,2011/6/11 12:50:54,2011/6/11 12:50:54,Closed,Value 5,1,Value 1,Value 190,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
Case 943,2011/11/18 13:37:44,2011/11/18 13:37:44,Assign seriousness,Value 1,1,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 943,2011/11/18 14:29:56,2011/11/18 14:29:56,Take in charge ticket,Value 6,1,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 943,2011/11/18 14:41:05,2011/11/18 14:41:05,Resolve ticket,Value 6,1,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 943,2012/1/1 13:40:29,2012/1/1 13:40:29,Closed,Value 5,1,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 944,2011/4/20 12:27:51,2011/4/20 12:27:51,Assign seriousness,Value 8,113,Value 1,Value 58,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 944,2011/4/20 12:28:05,2011/4/20 12:28:05,Take in charge ticket,Value 8,113,Value 1,Value 58,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 944,2011/4/20 12:29:59,2011/4/20 12:29:59,Take in charge ticket,Value 8,113,Value 1,Value 58,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 944,2011/4/26 7:37:26,2011/4/26 7:37:26,Take in charge ticket,Value 2,113,Value 1,Value 58,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 944,2011/4/26 8:23:28,2011/4/26 8:23:28,Wait,Value 7,113,Value 1,Value 58,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 944,2011/4/26 12:37:56,2011/4/26 12:37:56,Wait,Value 2,113,Value 1,Value 58,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 944,2011/4/29 12:23:41,2011/4/29 12:23:41,Take in charge ticket,Value 7,113,Value 1,Value 58,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 944,2011/4/29 12:27:24,2011/4/29 12:27:24,Resolve ticket,Value 7,113,Value 1,Value 58,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 944,2011/6/10 12:20:35,2011/6/10 12:20:35,Closed,Value 5,113,Value 1,Value 58,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 945,2011/9/27 10:35:27,2011/9/27 10:35:27,Assign seriousness,Value 2,4,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
