Case ID,Start Timestamp,Complete Timestamp,Activity,Resource,Work Order  Qty,Part Desc.,Worker ID,Report Type,Qty Completed,Qty Rejected,Qty for MRB,Rework
Case 199,2012/1/10 9:00:00,2012/1/10 12:50:00,Final Inspection Q.C.,Quality Check 1,180,Cable Head,ID4163,D,0,0,0,
Case 199,2012/1/10 13:20:00,2012/1/10 14:26:00,Final Inspection Q.C.,Quality Check 1,180,Cable Head,ID4163,D,0,0,0,
Case 199,2012/1/10 14:26:00,2012/1/10 15:53:00,Turning & Milling Q.C.,Quality Check 1,180,Cable Head,ID4163,D,64,0,0,
Case 199,2012/1/10 20:41:00,2012/1/11 6:53:00,Turning & Milling - Machine 10,Machine 10 - Grinding,180,Cable Head,ID4641,D,8,0,0,
Case 199,2012/1/11 7:15:00,2012/1/11 17:42:00,Turning & Milling - Machine 10,Machine 10 - Grinding,180,Cable Head,ID4132,D,11,0,0,
Case 199,2012/1/11 9:21:00,2012/1/11 10:03:00,Laser Marking - Machine 7,Machine 7- Laser Marking,180,Cable Head,ID0998,D,64,0,0,
Case 199,2012/1/11 21:32:00,2012/1/12 4:41:00,Turning & Milling - Machine 10,Machine 10 - Grinding,180,Cable Head,ID4641,D,8,0,0,
Case 199,2012/1/12 12:15:00,2012/1/12 12:50:00,Final Inspection Q.C.,Quality Check 1,180,Cable Head,ID4163,D,0,0,0,Y
Case 199,2012/1/12 13:20:00,2012/1/12 16:07:00,Final Inspection Q.C.,Quality Check 1,180,Cable Head,ID4163,D,0,0,0,
Case 199,2012/1/13 12:00:00,2012/1/13 12:53:00,Final Inspection Q.C.,Quality Check 1,180,Cable Head,ID4163,D,0,0,0,
Case 199,2012/1/15 3:17:00,2012/1/15 7:00:00,Turning & Milling - Machine 10,Machine 10 - Grinding,180,Cable Head,ID4132,S,1,0,0,
Case 199,2012/1/15 7:00:00,2012/1/15 8:40:00,Final Inspection Q.C.,Quality Check 1,180,Cable Head,ID4163,D,0,0,0,
Case 199,2012/1/15 9:00:00,2012/1/15 12:50:00,Final Inspection Q.C.,Quality Check 1,180,Cable Head,ID4163,D,0,0,0,
Case 199,2012/1/15 9:10:00,2012/1/15 15:57:00,Turning & Milling - Machine 10,Machine 10 - Grinding,180,Cable Head,ID4641,D,6,0,0,
Case 199,2012/1/15 13:20:00,2012/1/15 14:00:00,Final Inspection Q.C.,Quality Check 1,180,Cable Head,ID4163,D,0,1,0,
Case 199,2012/1/15 14:00:00,2012/1/15 14:30:00,Final Inspection Q.C.,Quality Check 1,180,Cable Head,ID4163,D,0,1,0,
Case 199,2012/1/15 16:24:00,2012/1/15 18:03:00,Turning & Milling - Machine 10,Machine 10 - Grinding,180,Cable Head,ID4132,D,3,0,0,
Case 199,2012/1/16 13:20:00,2012/1/16 15:34:00,Turning & Milling Q.C.,Quality Check 1,180,Cable Head,ID4163,D,37,0,0,
Case 199,2012/1/16 15:34:00,2012/1/16 15:54:00,Turning & Milling Q.C.,Quality Check 1,180,Cable Head,ID4163,D,0,2,0,
Case 199,2012/1/16 15:54:00,2012/1/16 16:00:00,Turning & Milling Q.C.,Quality Check 1,180,Cable Head,ID4163,D,0,1,0,
Case 199,2012/1/16 16:00:00,2012/1/16 16:10:00,Turning & Milling Q.C.,Quality Check 1,180,Cable Head,ID4163,D,0,1,0,
Case 199,2012/1/17 8:18:00,2012/1/17 9:38:00,Laser Marking - Machine 7,Machine 7- Laser Marking,180,Cable Head,ID0998,D,39,0,0,
Case 199,2012/1/17 15:14:00,2012/1/17 15:47:00,Grinding Rework - Machine 27,Machine 27 - Grinding,180,Cable Head,ID4872,D,0,0,0,
Case 199,2012/1/19 7:00:00,2012/1/19 8:40:00,Final Inspection Q.C.,Quality Check 1,180,Cable Head,ID4163,D,0,0,1,
Case 199,2012/1/19 10:00:00,2012/1/19 12:50:00,Final Inspection Q.C.,Quality Check 1,180,Cable Head,ID4163,D,68,0,0,
Case 199,2012/1/20 0:00:00,2012/1/20 1:00:00,Packing,Packing,180,Cable Head,ID4491,D,68,0,0,
Case 199,2012/2/26 16:15:00,2012/2/26 16:38:00,Lapping - Machine 1,Machine 1 - Lapping,180,Cable Head,ID0998,D,8,0,0,
Case 199,2012/2/26 23:59:00,2012/2/27 2:00:00,Round Grinding - Machine 3,Machine 3 - Round Grinding,180,Cable Head,ID4385,S,0,0,0,
Case 199,2012/2/27 0:00:00,2012/2/27 1:15:00,Lapping - Machine 1,Machine 1 - Lapping,180,Cable Head,ID4882,D,0,0,0,
Case 199,2012/2/27 2:00:00,2012/2/27 5:40:00,Round Grinding - Machine 3,Machine 3 - Round Grinding,180,Cable Head,ID4385,D,8,0,0,
Case 199,2012/2/27 5:40:00,2012/2/27 6:40:00,Round Grinding - Machine 3,Machine 3 - Round Grinding,180,Cable Head,ID4385,D,0,0,0,
Case 199,2012/2/28 0:00:00,2012/2/28 1:15:00,Lapping - Machine 1,Machine 1 - Lapping,180,Cable Head,ID4882,D,0,0,0,
Case 199,2012/2/28 8:11:00,2012/2/28 14:10:00,Lapping - Machine 1,Machine 1 - Lapping,180,Cable Head,ID0998,D,0,0,0,
Case 199,2012/2/28 9:05:00,2012/2/28 11:30:00,Lapping - Machine 1,Machine 1 - Lapping,180,Cable Head,ID4882,D,72,0,0,
Case 199,2012/2/28 22:12:00,2012/2/29 1:26:00,Round Grinding - Machine 3,Machine 3 - Round Grinding,180,Cable Head,ID4385,S,0,0,0,
Case 199,2012/2/29 0:00:00,2012/2/29 1:15:00,Lapping - Machine 1,Machine 1 - Lapping,180,Cable Head,ID4882,D,0,0,0,
Case 199,2012/2/29 0:00:00,2012/2/29 1:15:00,Lapping - Machine 1,Machine 1 - Lapping,180,Cable Head,ID4882,D,0,0,0,
Case 199,2012/2/29 1:27:00,2012/2/29 6:34:00,Round Grinding - Machine 3,Machine 3 - Round Grinding,180,Cable Head,ID4385,D,8,0,0,
Case 199,2012/2/29 8:02:00,2012/2/29 11:29:00,Lapping - Machine 1,Machine 1 - Lapping,180,Cable Head,ID4882,D,0,0,0,
Case 199,2012/2/29 9:38:00,2012/2/29 10:56:00,Round Grinding - Machine 3,Machine 3 - Round Grinding,180,Cable Head,ID4445,S,0,0,0,
Case 199,2012/2/29 10:57:00,2012/2/29 13:22:00,Round Grinding - Machine 3,Machine 3 - Round Grinding,180,Cable Head,ID4445,D,9,0,0,
Case 199,2012/2/29 13:27:00,2012/2/29 15:53:00,Round Grinding - Machine 3,Machine 3 - Round Grinding,180,Cable Head,ID4355,D,6,0,0,
Case 199,2012/2/29 16:28:00,2012/2/29 16:29:00,Lapping - Machine 1,Machine 1 - Lapping,180,Cable Head,ID4882,D,15,0,0,
Case 199,2012/2/29 20:36:00,2012/2/29 20:45:00,Round Grinding - Machine 3,Machine 3 - Round Grinding,180,Cable Head,ID4385,D,0,0,0,
Case 199,2012/2/29 22:45:00,2012/3/1 6:47:00,Round Grinding - Machine 3,Machine 3 - Round Grinding,180,Cable Head,ID4385,D,19,0,0,
Case 199,2012/3/1 7:00:00,2012/3/1 8:40:00,Final Inspection Q.C.,Quality Check 1,180,Cable Head,ID4163,D,0,0,0,
Case 199,2012/3/1 7:34:00,2012/3/1 8:37:00,Lapping - Machine 1,Machine 1 - Lapping,180,Cable Head,ID4882,D,0,0,0,
Case 199,2012/3/1 9:00:00,2012/3/1 10:00:00,Final Inspection Q.C.,Quality Check 1,180,Cable Head,ID4163,D,0,0,0,
Case 199,2012/3/1 11:00:00,2012/3/1 12:50:00,Final Inspection Q.C.,Quality Check 1,180,Cable Head,ID4163,D,0,0,0,
Case 199,2012/3/1 15:19:00,2012/3/1 16:11:00,Round Grinding - Machine 3,Machine 3 - Round Grinding,180,Cable Head,ID4355,D,2,0,0,
Case 199,2012/3/1 16:10:00,2012/3/1 18:03:00,Final Inspection Q.C.,Quality Check 1,180,Cable Head,ID4163,D,0,0,0,
Case 199,2012/3/1 20:50:00,2012/3/2 6:34:00,Round Grinding - Machine 3,Machine 3 - Round Grinding,180,Cable Head,ID4385,D,20,0,0,
Case 199,2012/3/2 0:00:00,2012/3/2 1:15:00,Lapping - Machine 1,Machine 1 - Lapping,180,Cable Head,ID4882,D,0,0,0,
Case 199,2012/3/2 0:00:00,2012/3/2 1:15:00,Lapping - Machine 1,Machine 1 - Lapping,180,Cable Head,ID4882,D,0,0,0,
Case 199,2012/3/2 11:16:00,2012/3/2 12:29:00,Lapping - Machine 1,Machine 1 - Lapping,180,Cable Head,ID0998,D,8,0,0,
Case 199,2012/3/3 22:11:00,2012/3/4 6:45:00,Round Grinding - Machine 3,Machine 3 - Round Grinding,180,Cable Head,ID4445,D,20,0,0,
Case 199,2012/3/4 7:30:00,2012/3/4 8:40:00,Final Inspection Q.C.,Quality Check 1,180,Cable Head,ID4163,D,0,0,0,
Case 199,2012/3/4 9:00:00,2012/3/4 12:50:00,Final Inspection Q.C.,Quality Check 1,180,Cable Head,ID4163,D,0,0,0,
Case 199,2012/3/4 12:21:00,2012/3/4 15:53:00,Round Grinding - Machine 3,Machine 3 - Round Grinding,180,Cable Head,ID4385,D,11,0,0,
Case 199,2012/3/4 13:20:00,2012/3/4 14:20:00,Final Inspection Q.C.,Quality Check 1,180,Cable Head,ID4163,D,11,0,0,
Case 199,2012/3/5 0:00:00,2012/3/5 1:00:00,Packing,Packing,180,Cable Head,ID4820,D,10,0,0,
Case 199,2012/3/6 9:23:00,2012/3/6 11:43:00,Grinding Rework - Machine 27,Machine 27 - Grinding,180,Cable Head,ID4528,D,0,0,0,
Case 199,2012/3/16 9:34:00,2012/3/16 12:51:00,Final Inspection Q.C.,Quality Check 1,180,Cable Head,ID4493,D,0,0,0,
Case 199,2012/3/18 10:18:00,2012/3/18 11:24:00,Grinding Rework - Machine 27,Machine 27 - Grinding,180,Cable Head,ID4528,D,0,0,0,
Case 199,2012/3/18 16:16:00,2012/3/18 17:47:00,Grinding Rework - Machine 27,Machine 27 - Grinding,180,Cable Head,ID4528,D,0,0,0,
Case 199,2012/3/19 6:59:00,2012/3/19 11:00:00,Final Inspection Q.C.,Quality Check 1,180,Cable Head,ID4493,D,0,0,0,
Case 199,2012/3/19 10:58:00,2012/3/19 15:59:00,Final Inspection Q.C.,Quality Check 1,180,Cable Head,ID4493,D,0,0,0,
Case 199,2012/3/20 0:00:00,2012/3/20 1:00:00,Packing,Packing,180,Cable Head,ID4820,D,25,0,0,
Case 199,2012/3/20 9:51:00,2012/3/20 11:06:00,Final Inspection Q.C.,Quality Check 1,180,Cable Head,ID4493,D,25,0,0,
Case 199,2012/3/21 13:20:00,2012/3/21 15:00:00,Final Inspection Q.C.,Quality Check 1,180,Cable Head,ID4163,D,29,0,0,
Case 199,2012/3/21 16:48:00,2012/3/21 18:30:00,Grinding Rework - Machine 27,Machine 27 - Grinding,180,Cable Head,ID4872,D,0,0,0,
Case 199,2012/3/22 0:00:00,2012/3/22 1:00:00,Packing,Packing,180,Cable Head,ID4820,D,29,0,0,
Case 199,2012/3/27 0:00:00,2012/3/27 1:00:00,Packing,Packing,180,Cable Head,ID4820,D,1,0,0,
Case 199,2012/3/27 0:00:00,2012/3/27 1:00:00,Packing,Packing,180,Cable Head,ID4820,D,0,0,0,
Case 199,2012/3/28 20:12:00,2012/3/28 23:33:00,Grinding Rework - Machine 27,Machine 27 - Grinding,180,Cable Head,ID4528,D,0,0,0,
Case 199,2012/3/29 0:00:00,2012/3/29 1:00:00,Packing,Packing,180,Cable Head,ID4291,D,16,0,0,
Case 199,2012/3/29 7:34:00,2012/3/29 10:34:00,Final Inspection Q.C.,Quality Check 1,180,Cable Head,ID4493,D,0,0,0,
Case 199,2012/3/29 12:24:00,2012/3/29 13:39:00,Final Inspection Q.C.,Quality Check 1,180,Cable Head,ID4493,D,16,0,0,
Case 199,2012/3/30 0:00:00,2012/3/30 1:00:00,Packing,Packing,180,Cable Head,ID4491,D,5,0,0,
Case 199,2012/3/30 8:40:00,2012/3/30 9:53:00,Final Inspection Q.C.,Quality Check 1,180,Cable Head,ID4163,D,5,0,0,
Case 199,2012/3/30 9:53:00,2012/3/30 10:15:00,Final Inspection Q.C.,Quality Check 1,180,Cable Head,ID4163,D,0,2,0,
Case 199,2012/3/30 10:15:00,2012/3/30 10:25:00,Final Inspection Q.C.,Quality Check 1,180,Cable Head,ID4163,D,0,1,0,
Case 199,2012/3/30 10:25:00,2012/3/30 10:35:00,Final Inspection Q.C.,Quality Check 1,180,Cable Head,ID4163,D,0,1,0,
Case 199,2012/3/30 10:35:00,2012/3/30 10:55:00,Final Inspection Q.C.,Quality Check 1,180,Cable Head,ID4163,D,0,2,0,
Case 20,2012/1/15 8:16:00,2012/1/15 14:06:00,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,170,Punch Plate,ID4167,S,1,0,0,
Case 20,2012/1/15 14:07:00,2012/1/15 16:08:00,Turning & Milling Q.C.,Quality Check 1,170,Punch Plate,ID4618,D,0,0,0,
Case 20,2012/1/15 14:07:00,2012/1/15 15:36:00,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,170,Punch Plate,ID4167,D,8,0,0,
Case 20,2012/1/15 21:14:00,2012/1/15 22:24:00,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,170,Punch Plate,ID4794,D,20,0,0,
Case 20,2012/1/15 22:25:00,2012/1/16 2:34:00,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,170,Punch Plate,ID4794,S,2,0,0,
Case 20,2012/1/16 2:36:00,2012/1/16 4:38:00,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,170,Punch Plate,ID4794,D,22,0,0,
Case 20,2012/1/16 7:29:00,2012/1/16 16:26:00,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,170,Punch Plate,ID4429,D,39,0,0,
Case 20,2012/1/16 17:05:00,2012/1/16 17:52:00,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,170,Punch Plate,ID4529,D,7,0,0,
Case 20,2012/1/16 20:14:00,2012/1/17 6:49:00,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,170,Punch Plate,ID4794,D,55,0,0,
Case 20,2012/1/17 15:26:00,2012/1/17 15:53:00,Turning & Milling Q.C.,Quality Check 1,170,Punch Plate,ID4618,D,170,0,0,
Case 20,2012/1/17 15:50:00,2012/1/17 18:50:00,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,170,Punch Plate,ID4167,D,16,0,0,
Case 20,2012/1/23 11:44:00,2012/1/23 12:45:00,Laser Marking - Machine 7,Machine 7- Laser Marking,170,Punch Plate,ID4932,D,170,0,0,
Case 20,2012/1/24 21:30:00,2012/1/24 22:00:00,Round Grinding - Machine 3,Machine 3 - Round Grinding,170,Punch Plate,ID4445,S,0,0,0,
Case 20,2012/1/24 22:00:00,2012/1/24 23:15:00,Round Grinding - Machine 3,Machine 3 - Round Grinding,170,Punch Plate,ID4445,D,15,0,0,
Case 20,2012/1/25 7:00:00,2012/1/25 9:30:00,Round Grinding - Machine 3,Machine 3 - Round Grinding,170,Punch Plate,ID0420,D,16,0,0,
Case 20,2012/1/26 8:21:00,2012/1/26 15:56:00,Round Grinding - Machine 3,Machine 3 - Round Grinding,170,Punch Plate,ID0420,D,54,0,0,
Case 20,2012/1/26 16:06:00,2012/1/26 23:24:00,Round Grinding - Machine 3,Machine 3 - Round Grinding,170,Punch Plate,ID4355,D,60,0,0,
Case 20,2012/1/27 6:52:00,2012/1/27 10:00:00,Round Grinding - Machine 3,Machine 3 - Round Grinding,170,Punch Plate,ID0420,D,25,0,0,
Case 20,2012/2/5 23:56:00,2012/2/6 0:17:00,Round Grinding - Machine 3,Machine 3 - Round Grinding,170,Punch Plate,ID4445,S,0,0,0,
Case 20,2012/2/6 6:50:00,2012/2/6 7:07:00,Turning & Milling Q.C.,Quality Check 1,170,Punch Plate,ID4618,D,0,0,0,
Case 20,2012/2/7 13:02:00,2012/2/7 14:17:00,Round Grinding - Machine 2,Machine 2 - Round Grinding,170,Punch Plate,ID4385,S,0,0,0,
Case 20,2012/2/7 14:19:00,2012/2/7 17:42:00,Round Grinding - Machine 2,Machine 2 - Round Grinding,170,Punch Plate,ID4385,D,47,0,0,
Case 20,2012/2/7 20:01:00,2012/2/8 2:01:00,Round Grinding - Machine 2,Machine 2 - Round Grinding,170,Punch Plate,ID4445,D,123,0,0,
Case 20,2012/2/21 8:14:00,2012/2/21 16:05:00,Final Inspection Q.C.,Quality Check 1,170,Punch Plate,ID4618,D,167,3,0,
Case 20,2012/2/22 0:00:00,2012/2/22 1:00:00,Packing,Packing,170,Punch Plate,ID4820,D,167,0,0,
Case 200,2012/1/9 0:00:00,2012/1/9 1:15:00,Milling - Machine 10,Machine 10 - Grinding,50,Cable Head,ID0937,D,1,0,0,
Case 200,2012/1/11 17:45:00,2012/1/11 18:59:00,Grinding Rework - Machine 27,Machine 27 - Grinding,50,Cable Head,ID4872,D,0,0,0,
Case 200,2012/1/12 7:45:00,2012/1/12 8:13:00,Final Inspection Q.C.,Quality Check 1,50,Cable Head,ID4493,D,1,0,0,
Case 200,2012/1/12 8:20:00,2012/1/12 9:35:00,Final Inspection Q.C.,Quality Check 1,50,Cable Head,ID4493,D,0,1,0,
Case 200,2012/1/15 0:00:00,2012/1/15 1:00:00,Packing,Packing,50,Cable Head,ID4820,D,1,0,0,
Case 200,2012/1/30 0:00:00,2012/1/30 1:15:00,Lapping - Machine 1,Machine 1 - Lapping,50,Cable Head,ID4355,D,1,0,0,
Case 200,2012/1/30 0:00:00,2012/1/30 1:15:00,Round Grinding - Machine 3,Machine 3 - Round Grinding,50,Cable Head,ID4355,D,1,0,0,
Case 201,2012/1/4 0:00:00,2012/1/4 1:15:00,Round Grinding - Q.C.,Quality Check 1,20,Wheel Shaft,ID4493,D,13,0,0,
Case 201,2012/1/4 0:00:00,2012/1/4 1:15:00,Turning & Milling Q.C.,Quality Check 1,20,Wheel Shaft,ID4493,D,13,0,0,
Case 201,2012/1/5 10:10:00,2012/1/5 10:11:00,Turning - Machine 8,Machine 15 - Turning,20,Wheel Shaft,ID4219,D,0,0,0,
Case 201,2012/1/5 10:12:00,2012/1/5 13:52:00,Turning - Machine 8,Machine 15 - Turning,20,Wheel Shaft,ID4219,S,1,0,0,
Case 201,2012/1/5 13:53:00,2012/1/5 17:37:00,Turning - Machine 8,Machine 15 - Turning,20,Wheel Shaft,ID4219,D,2,0,0,
Case 201,2012/1/5 17:39:00,2012/1/5 17:42:00,Turning - Machine 8,Machine 15 - Turning,20,Wheel Shaft,ID4219,S,0,0,0,
Case 201,2012/1/6 6:51:00,2012/1/6 8:00:00,Turning - Machine 8,Machine 15 - Turning,20,Wheel Shaft,ID4219,D,1,0,0,
Case 201,2012/1/6 8:01:00,2012/1/6 12:40:00,Turning - Machine 8,Machine 15 - Turning,20,Wheel Shaft,ID4219,B,0,0,0,
Case 201,2012/1/6 12:40:00,2012/1/6 13:08:00,Turning - Machine 8,Machine 15 - Turning,20,Wheel Shaft,ID4219,D,1,0,0,
Case 201,2012/1/8 6:43:00,2012/1/8 7:54:00,Turning - Machine 8,Machine 15 - Turning,20,Wheel Shaft,ID4219,D,1,0,0,
Case 201,2012/1/8 10:12:00,2012/1/8 11:13:00,Turning Q.C.,Quality Check 1,20,Wheel Shaft,ID4493,D,3,0,0,
Case 201,2012/1/8 13:20:00,2012/1/8 15:30:00,Turning & Milling Q.C.,Quality Check 1,20,Wheel Shaft,ID4493,D,0,0,0,
Case 201,2012/1/16 8:00:00,2012/1/16 16:09:00,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,20,Wheel Shaft,ID4219,S,0,0,0,
Case 201,2012/1/17 7:37:00,2012/1/17 9:28:00,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,20,Wheel Shaft,ID4219,S,1,0,0,
Case 201,2012/1/17 10:01:00,2012/1/17 12:55:00,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,20,Wheel Shaft,ID0997,D,2,0,0,Y
Case 201,2012/1/18 7:00:00,2012/1/18 18:00:00,Milling - Machine 16,Machine 16 - Milling,20,Wheel Shaft,ID4326,S,0,0,0,
Case 201,2012/1/18 11:01:00,2012/1/18 16:02:00,Turning & Milling Q.C.,Quality Check 1,20,Wheel Shaft,ID4493,D,0,0,0,
Case 201,2012/1/19 0:00:00,2012/1/19 1:00:00,Packing,Packing,20,Wheel Shaft,ID4291,D,12,0,0,
Case 201,2012/1/19 7:05:00,2012/1/19 15:31:00,Milling - Machine 16,Machine 16 - Milling,20,Wheel Shaft,ID4326,S,0,0,0,
Case 201,2012/1/20 7:25:00,2012/1/20 11:32:00,Milling - Machine 16,Machine 16 - Milling,20,Wheel Shaft,ID4326,D,0,0,0,
Case 201,2012/1/22 0:00:00,2012/1/22 1:15:00,Round Grinding - Machine 2,Machine 2 - Round Grinding,20,Wheel Shaft,ID0937,D,2,0,0,
Case 201,2012/1/22 0:00:00,2012/1/22 1:15:00,Round Grinding - Manual,Machine 27 - Grinding,20,Wheel Shaft,ID0937,D,2,0,0,
Case 201,2012/1/22 0:00:00,2012/1/22 1:15:00,Round Grinding - Q.C.,Quality Check 1,20,Wheel Shaft,ID4493,D,2,0,0,
Case 201,2012/1/22 7:10:00,2012/1/22 8:11:00,Turning & Milling Q.C.,Quality Check 1,20,Wheel Shaft,ID4493,D,2,1,0,
Case 201,2012/1/22 11:18:00,2012/1/22 13:38:00,Round Grinding - Manual,Machine 27 - Grinding,20,Wheel Shaft,ID4528,S,2,0,0,
Case 201,2012/1/22 13:39:00,2012/1/22 15:44:00,Round Grinding - Manual,Machine 27 - Grinding,20,Wheel Shaft,ID4528,D,0,0,0,
Case 201,2012/2/1 0:00:00,2012/2/1 1:15:00,Turning & Milling Q.C.,Quality Check 1,20,Wheel Shaft,ID4287,D,3,0,0,
Case 201,2012/2/9 12:35:00,2012/2/9 18:03:00,Turning & Milling Q.C.,Quality Check 1,20,Wheel Shaft,ID4493,D,0,0,0,
Case 201,2012/2/13 8:45:00,2012/2/13 10:45:00,Turning & Milling Q.C.,Quality Check 1,20,Wheel Shaft,ID4493,D,0,0,0,
Case 201,2012/2/21 0:00:00,2012/2/21 1:15:00,Turning & Milling Q.C.,Quality Check 1,20,Wheel Shaft,ID0937,D,3,0,0,
Case 203,2012/1/8 9:00:00,2012/1/8 10:43:00,Turning & Milling Q.C.,Quality Check 1,5,Gauge,ID4618,D,5,0,0,
Case 203,2012/1/8 12:47:00,2012/1/8 13:37:00,Laser Marking - Machine 7,Machine 7- Laser Marking,5,Gauge,ID0998,D,5,0,0,
Case 203,2012/1/10 0:00:00,2012/1/10 1:15:00,Lapping - Machine 1,Machine 1 - Lapping,5,Gauge,ID4882,D,0,0,0,
Case 203,2012/1/10 11:32:00,2012/1/10 11:58:00,Flat Grinding - Machine 11,Machine 11 - Grinding,5,Gauge,ID0998,D,5,0,0,
Case 203,2012/1/11 8:09:00,2012/1/11 8:38:00,Lapping - Machine 1,Machine 1 - Lapping,5,Gauge,ID4882,D,5,0,0,
Case 203,2012/1/12 0:00:00,2012/1/12 1:00:00,Packing,Packing,5,Gauge,ID4820,D,5,0,0,
Case 203,2012/1/12 6:50:00,2012/1/12 7:03:00,Final Inspection Q.C.,Quality Check 1,5,Gauge,ID4618,D,5,0,0,
Case 205,2012/3/6 18:00:00,2012/3/6 19:40:00,Round Grinding - Manual,Machine 27 - Grinding,25,O-Ring,ID4872,S,0,0,0,
Case 205,2012/3/6 19:40:00,2012/3/6 20:30:00,Round Grinding - Manual,Machine 27 - Grinding,25,O-Ring,ID4872,D,0,0,0,
Case 205,2012/3/7 14:30:00,2012/3/7 15:17:00,Final Inspection Q.C.,Quality Check 1,25,O-Ring,ID4618,D,2,0,0,
Case 205,2012/3/8 0:00:00,2012/3/8 1:00:00,Packing,Packing,25,O-Ring,ID4820,D,2,0,0,Y
Case 206,2012/1/8 15:02:00,2012/1/8 15:07:00,Turning & Milling Q.C.,Quality Check 1,21,Cutting Wheel,ID4618,D,0,0,0,
Case 206,2012/1/9 9:44:00,2012/1/9 9:55:00,Laser Marking - Machine 7,Machine 7- Laser Marking,21,Cutting Wheel,ID0998,D,21,0,0,
Case 206,2012/1/9 9:56:00,2012/1/9 10:45:00,Lapping - Machine 1,Machine 1 - Lapping,21,Cutting Wheel,ID0998,D,21,0,0,
Case 206,2012/1/19 6:58:00,2012/1/19 8:32:00,Round Grinding - Manual,Machine 27 - Grinding,21,Cutting Wheel,ID4872,S,0,0,0,
Case 206,2012/1/19 8:32:00,2012/1/19 15:48:00,Round Grinding - Manual,Machine 27 - Grinding,21,Cutting Wheel,ID4872,D,10,0,0,
Case 206,2012/1/20 7:54:00,2012/1/20 12:50:00,Final Inspection Q.C.,Quality Check 1,21,Cutting Wheel,ID4618,D,0,0,0,
Case 206,2012/1/22 6:55:00,2012/1/22 8:10:00,Final Inspection Q.C.,Quality Check 1,21,Cutting Wheel,ID4618,D,10,0,0,
Case 206,2012/1/23 0:00:00,2012/1/23 1:00:00,Packing,Packing,21,Cutting Wheel,ID4291,D,10,0,0,
Case 206,2012/1/25 15:00:00,2012/1/25 16:00:00,Round Grinding - Machine 12,Machine 12 - Grinding,21,Cutting Wheel,ID4528,S,0,0,0,
Case 206,2012/1/25 16:00:00,2012/1/25 17:45:00,Round Grinding - Machine 12,Machine 12 - Grinding,21,Cutting Wheel,ID4528,D,5,0,0,
Case 206,2012/1/26 6:50:00,2012/1/26 8:30:00,Round Grinding - Machine 12,Machine 12 - Grinding,21,Cutting Wheel,ID4528,D,6,0,0,
Case 206,2012/2/2 10:18:00,2012/2/2 12:17:00,Final Inspection Q.C.,Quality Check 1,21,Cutting Wheel,ID4618,D,0,1,0,
Case 206,2012/2/2 13:28:00,2012/2/2 14:43:00,Final Inspection Q.C.,Quality Check 1,21,Cutting Wheel,ID4618,D,10,0,0,Y
Case 206,2012/2/3 0:00:00,2012/2/3 1:00:00,Packing,Packing,21,Cutting Wheel,ID4820,D,10,0,0,
Case 207,2012/1/9 0:00:00,2012/1/9 1:15:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,125,Flange,ID4429,S,0,0,0,
Case 207,2012/1/9 0:30:00,2012/1/9 7:00:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,125,Flange,ID4529,S,1,0,0,
Case 207,2012/1/10 0:00:00,2012/1/10 1:15:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,125,Flange,ID4429,S,0,0,0,
Case 207,2012/1/10 1:00:00,2012/1/10 3:00:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,125,Flange,ID4529,D,4,0,0,
Case 207,2012/1/10 3:00:00,2012/1/10 6:30:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,125,Flange,ID4529,D,11,0,0,
Case 207,2012/1/10 7:00:00,2012/1/10 15:59:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,125,Flange,ID4794,S,1,0,0,
Case 207,2012/1/10 20:00:00,2012/1/11 1:00:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,125,Flange,ID4529,S,0,0,0,
Case 207,2012/1/11 0:00:00,2012/1/11 1:15:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,125,Flange,ID4429,S,0,0,0,
Case 207,2012/1/11 0:00:00,2012/1/11 1:15:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,125,Flange,ID4429,S,0,0,0,
Case 207,2012/1/11 7:13:00,2012/1/11 9:06:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,125,Flange,ID4429,S,0,0,0,
Case 207,2012/1/11 9:43:00,2012/1/11 15:52:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,125,Flange,ID4794,D,12,0,0,
